,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-1.79
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-2.07
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,2.80
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-2.29
Percentile Rank,—,—,—,—,—,—,—,—,—,—,13
# of Funds in Category,—,—,—,—,—,—,—,—,—,"2,015","2,284"
