,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),1.35,6.03,-3.22,-1.42,63.51,32.90,5.03,—,—,—,—
Total Return % (NAV),1.01,3.70,-5.45,0.98,62.07,24.73,5.64,—,—,—,12.46
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
