,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.49,-0.43,-6.73,-3.01,-0.26,-8.69,3.38,1.67,—,—,—
Total Return % (NAV),1.01,1.12,-5.80,-3.64,0.47,-9.09,3.69,1.84,—,—,2.73
+/- Category (NAV),0.24,-0.36,1.30,3.14,5.34,3.80,4.73,2.81,—,—,—
+/- Index (NAV),1.01,-0.13,0.40,0.08,-0.02,0.70,-0.68,-0.58,—,—,—
