,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.05,0.42,1.14,2.60,9.47,5.82,—,—,—,—,—
Total Return % (NAV),0.24,0.10,0.81,2.69,9.46,5.84,—,—,—,—,1.23
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
