,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.04,-0.39,-9.31,-5.71,-10.80,-17.58,—,—,—,—,—
Total Return % (NAV),0.39,-1.97,-11.21,-5.66,-10.00,-19.20,—,—,—,—,-17.49
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
