,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.98,-0.52,-12.20,-4.59,-10.86,-18.91,—,—,—,—,—
Total Return % (NAV),0.97,1.54,-11.37,-4.62,-10.16,-18.34,—,—,—,—,-17.54
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
