,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.18,4.05,-11.52,-15.13,-12.54,-22.00,-4.91,—,—,—,—
Total Return % (NAV),0.02,1.86,-11.39,-16.43,-12.38,-23.74,-4.89,—,—,—,-5.70
+/- Category (NAV),-0.03,2.04,-4.36,-8.47,-7.60,-10.01,-3.84,—,—,—,—
+/- Index (NAV),-0.30,2.50,-5.43,-11.96,-13.04,-13.34,-9.32,—,—,—,—
