,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.09,0.04,0.88,1.90,2.80,4.30,1.80,2.58,—,—,—
Total Return % (NAV),-0.01,-0.04,0.76,1.83,2.73,4.18,1.76,2.56,—,—,3.57
+/- Category (NAV),-0.00,-0.00,-0.14,-0.11,-0.23,-0.36,0.03,0.18,—,—,—
+/- Index (NAV),-0.30,-0.27,-1.23,-2.13,-2.56,-4.05,-1.02,-1.31,—,—,—
