,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.14,0.27,1.03,1.90,2.95,4.48,1.85,2.61,—,—,—
Total Return % (NAV),-0.01,0.02,0.88,1.91,2.85,4.34,1.80,2.59,—,—,3.58
+/- Category (NAV),-0.01,-0.04,-0.16,-0.15,-0.26,-0.37,0.01,0.17,—,—,—
+/- Index (NAV),-0.31,-0.57,-1.43,-2.08,-2.76,-4.06,-1.07,-1.35,—,—,—
