,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.61,-0.20,9.18,8.99,24.94,20.87,—,—,—,—,—
Total Return % (NAV),-3.43,-0.80,9.42,9.38,25.01,20.98,—,—,—,—,17.38
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
