,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.16,-0.05,-7.12,-5.86,-3.94,-13.19,—,—,—,—,—
Total Return % (NAV),0.23,-0.74,-6.40,-6.07,-2.98,-11.62,—,—,—,—,-7.82
+/- Category (NAV),0.18,-0.56,0.63,1.89,1.80,2.12,—,—,—,—,—
+/- Index (NAV),-0.08,-0.11,-0.45,-1.60,-3.64,-1.22,—,—,—,—,—
