,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.58,-0.90,-7.57,-4.77,-3.89,-13.15,—,—,—,—,—
Total Return % (NAV),0.73,1.06,-6.69,-5.20,-3.27,-11.02,—,—,—,—,-7.94
+/- Category (NAV),-0.04,-0.42,0.41,1.58,1.60,1.87,—,—,—,—,—
+/- Index (NAV),0.73,-0.19,-0.49,-1.49,-3.77,-1.24,—,—,—,—,—
