,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.70,0.87,-4.53,-0.45,8.03,-0.04,8.20,5.35,—,—,—
Total Return % (NAV),0.93,0.21,-4.27,-0.18,9.47,-0.22,8.50,5.73,—,—,5.73
+/- Category (NAV),0.56,-0.03,0.53,0.69,4.68,5.86,3.12,-1.71,—,—,—
+/- Index (NAV),0.93,-2.24,-1.22,0.86,9.30,5.88,0.28,-2.75,—,—,—
