,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.50,-3.23,-10.87,-7.40,-0.61,-22.99,8.79,3.29,—,—,—
Total Return % (NAV),1.52,-0.39,-10.01,-5.37,0.71,-23.79,8.24,3.60,—,—,4.16
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
