,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.32,8.60,-30.87,-44.01,-49.45,—,—,—,—,—,—
Total Return % (NAV),-2.85,8.73,-31.18,-43.94,-49.58,—,—,—,—,—,-66.46
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
