,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.08,-1.20,-9.03,-12.17,-11.06,-15.49,—,—,—,—,—
Total Return % (NAV),0.12,2.19,-8.58,-10.36,-9.96,-14.45,—,—,—,—,-14.10
+/- Category (NAV),-0.76,-1.26,0.62,1.44,-0.99,3.41,—,—,—,—,—
+/- Index (NAV),0.12,2.10,1.39,5.37,5.14,3.93,—,—,—,—,—
