,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.60,1.89,-8.68,-10.25,-10.04,-12.77,—,—,—,—,—
Total Return % (NAV),0.68,1.76,-8.68,-10.26,-10.06,-13.08,—,—,—,—,-14.23
+/- Category (NAV),0.62,-0.13,0.99,3.27,-0.63,6.45,—,—,—,—,—
+/- Index (NAV),0.74,0.86,1.81,5.62,4.99,6.74,—,—,—,—,—
