,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.44,-2.14,-5.01,-1.16,12.24,-0.70,7.41,—,—,—,—
Total Return % (NAV),0.80,1.25,-3.14,2.50,15.11,0.93,8.25,—,—,—,5.78
+/- Category (NAV),0.27,0.15,-0.86,0.39,0.72,-0.12,1.66,—,—,—,—
+/- Index (NAV),0.99,4.11,2.95,3.87,4.64,1.67,0.72,—,—,—,—
