,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.45,-0.51,-7.34,-4.42,-2.92,-9.98,1.81,0.99,—,—,—
Total Return % (NAV),0.80,1.14,-6.52,-4.85,-2.24,-10.33,1.97,1.11,—,—,2.34
+/- Category (NAV),0.04,-0.35,0.58,1.93,2.63,2.56,3.01,2.08,—,—,—
+/- Index (NAV),0.80,-0.12,-0.33,-1.14,-2.74,-0.54,-2.41,-1.31,—,—,—
