,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),1.05,0.79,11.47,15.49,10.03,13.95,-7.87,-5.31,—,—,—
Total Return % (NAV),-0.49,3.25,12.14,14.28,9.14,9.78,-8.24,-5.54,—,—,-11.30
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
