,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.23,-2.61,-8.89,-9.04,-9.54,-9.10,1.25,1.78,—,—,—
Total Return % (NAV),-0.73,-2.37,-7.94,-9.25,-8.22,-9.13,1.66,2.22,—,—,3.66
+/- Category (NAV),-0.78,-2.19,-0.91,-1.29,-3.44,4.61,2.71,2.95,—,—,—
+/- Index (NAV),-1.05,-1.74,-1.98,-4.77,-8.88,1.27,-2.77,-0.39,—,—,—
