,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.09,-1.42,-7.47,-7.10,-1.82,-9.44,—,—,—,—,—
Total Return % (NAV),-0.27,-1.71,-6.40,-6.79,-0.69,-9.49,—,—,—,—,4.22
+/- Category (NAV),-0.32,-1.53,0.63,1.17,4.09,4.24,—,—,—,—,—
+/- Index (NAV),-0.59,-1.07,-0.45,-2.32,-1.35,0.91,—,—,—,—,—
