,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.09,0.04,0.91,1.97,2.90,4.44,1.85,2.62,3.66,—,—
Total Return % (NAV),-0.01,-0.04,0.79,1.89,2.81,4.30,1.81,2.62,3.67,—,3.59
+/- Category (NAV),0.00,0.00,-0.11,-0.06,-0.15,-0.25,0.08,0.23,0.77,—,—
+/- Index (NAV),-0.30,-0.26,-1.21,-2.08,-2.48,-3.93,-0.97,-1.26,-0.94,—,—
