,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.53,-0.48,-10.25,-9.33,-8.88,-16.19,-1.55,—,—,—,—
Total Return % (NAV),1.03,2.35,-9.30,-8.47,-7.91,-15.93,-1.42,—,—,—,-0.54
+/- Category (NAV),0.26,0.87,-2.20,-1.69,-3.04,-3.04,-0.38,—,—,—,—
+/- Index (NAV),1.03,1.10,-3.10,-4.75,-8.40,-6.14,-5.80,—,—,—,—
