,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.13,-0.13,5.04,4.89,12.09,11.76,—,—,—,—,—
Total Return % (NAV),-1.75,-0.37,4.76,4.91,12.72,11.45,—,—,—,—,9.74
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
