,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.21,-2.34,-2.23,-5.03,—,—,—,—,—,—,—
Total Return % (NAV),-1.20,2.63,-0.54,-5.89,—,—,—,—,—,—,-8.23
+/- Category (NAV),-1.25,1.23,4.22,-1.74,—,—,—,—,—,—,—
+/- Index (NAV),-1.26,4.88,4.54,-5.31,—,—,—,—,—,—,—
