,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.49,3.54,0.93,-4.06,—,—,—,—,—,—,—
Total Return % (NAV),-0.38,1.90,0.33,-6.27,—,—,—,—,—,—,-7.43
+/- Category (NAV),-0.16,2.23,4.79,-0.91,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
