,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.68,5.36,-12.68,-21.48,-29.48,-33.77,—,—,—,—,—
Total Return % (NAV),0.73,4.53,-12.18,-23.38,-29.03,-35.90,—,—,—,—,-7.99
+/- Category (NAV),0.37,2.82,-6.55,-14.39,-25.06,-21.03,—,—,—,—,—
+/- Index (NAV),1.37,2.57,-11.38,-26.48,-37.21,-37.49,—,—,—,—,—
