,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,1.26
Fund (NAV),—,—,—,—,—,—,—,—,—,—,1.96
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,-4.98
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-10.97
Percentile Rank,—,—,—,—,—,—,—,—,—,—,68
# of Funds in Category,—,—,—,—,—,—,—,—,—,129,132
