,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.05,0.01,0.88,1.89,2.83,4.25,1.81,2.55,3.57,—,—
Total Return % (NAV),-0.01,-0.04,0.77,1.85,2.74,4.18,1.78,2.55,3.58,—,3.50
+/- Category (NAV),-0.00,0.00,-0.13,-0.09,-0.22,-0.36,0.04,0.17,0.68,—,—
+/- Index (NAV),-0.30,-0.27,-1.22,-2.11,-2.55,-4.05,-1.00,-1.32,-1.03,—,—
