,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.28,-2.15,-12.06,-13.62,-13.44,-18.16,—,—,—,—,—
Total Return % (NAV),0.09,0.83,-11.11,-12.63,-12.31,-17.64,—,—,—,—,-4.66
+/- Category (NAV),-0.68,-0.65,-4.01,-5.85,-7.44,-4.75,—,—,—,—,—
+/- Index (NAV),0.09,-0.42,-4.91,-8.91,-12.81,-7.85,—,—,—,—,—
