,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.09,-0.18,-11.20,-12.31,-12.40,-17.14,—,—,—,—,—
Total Return % (NAV),-0.55,-0.90,-10.83,-13.42,-12.04,-18.20,—,—,—,—,-4.56
+/- Category (NAV),-0.60,-0.72,-3.80,-5.46,-7.26,-4.47,—,—,—,—,—
+/- Index (NAV),-0.87,-0.26,-4.88,-8.95,-12.70,-7.81,—,—,—,—,—
