,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.21,-0.05,-2.84,-2.01,-8.19,-7.45,—,—,—,—,—
Total Return % (NAV),0.87,0.12,-2.90,-2.36,-8.42,-7.65,—,—,—,—,-1.01
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
