,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.19,0.08,1.77,3.51,4.96,7.77,—,—,—,—,—
Total Return % (NAV),-0.02,-0.11,1.55,3.33,4.84,7.58,—,—,—,—,4.28
+/- Category (NAV),-0.01,-0.07,0.65,1.38,1.88,3.03,—,—,—,—,—
+/- Index (NAV),-0.30,-0.34,-0.45,-0.64,-0.45,-0.66,—,—,—,—,—
