,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.13,4.54,-7.46,-12.67,16.64,-17.55,—,—,—,—,—
Total Return % (NAV),4.23,6.66,-5.27,-7.34,23.93,-17.22,—,—,—,—,-0.42
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
