,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.67,-2.73,-12.87,-14.51,-21.47,-21.91,—,—,—,—,—
Total Return % (NAV),-1.16,-0.29,-14.17,-12.97,-21.83,-22.73,—,—,—,—,-5.17
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
