,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.16,4.11,-16.03,-24.06,-27.75,-31.61,-6.27,—,—,—,—
Total Return % (NAV),0.23,2.75,-14.86,-25.19,-26.65,-33.30,-5.78,—,—,—,-4.45
+/- Category (NAV),0.17,0.86,-5.18,-11.66,-17.22,-13.77,-0.50,—,—,—,—
+/- Index (NAV),0.29,1.85,-4.36,-9.31,-11.59,-13.49,1.67,—,—,—,—
