,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.06,-2.32,-6.01,-1.42,10.89,-1.76,6.27,3.65,—,—,—
Total Return % (NAV),0.60,1.01,-3.88,1.44,13.18,-0.58,7.08,4.00,—,—,4.84
+/- Category (NAV),0.08,-0.08,-1.60,-0.68,-1.21,-1.64,0.49,0.37,—,—,—
+/- Index (NAV),0.79,3.87,2.21,2.80,2.71,0.16,-0.45,-1.33,—,—,—
