,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.43,0.22,2.96,5.45,6.58,12.00,2.01,4.70,—,—,—
Total Return % (NAV),0.00,-0.20,2.42,5.04,6.19,11.52,1.86,4.63,—,—,5.10
+/- Category (NAV),0.01,-0.16,1.52,3.10,3.22,6.98,0.12,2.25,—,—,—
+/- Index (NAV),-0.29,-0.43,0.42,1.08,0.90,3.29,-0.93,0.76,—,—,—
