,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.37,-1.73,-5.30,-4.27,-1.29,-13.14,3.79,2.44,—,—,—
Total Return % (NAV),0.86,-0.10,-5.19,-2.85,-0.12,-13.00,3.66,2.65,—,—,4.15
+/- Category (NAV),0.43,-0.26,-1.70,-2.35,-6.57,-6.46,-4.47,-2.55,—,—,—
+/- Index (NAV),1.85,0.79,0.38,0.60,-0.97,-3.04,-2.36,-2.35,—,—,—
