,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.76,-4.04,-11.83,-12.31,-12.95,-17.27,3.35,-2.91,-0.62,—,—
Total Return % (NAV),-0.83,-3.69,-10.29,-11.33,-11.40,-17.03,3.91,-2.47,-0.28,—,-0.89
+/- Category (NAV),-0.04,-1.90,-3.56,-6.66,-15.46,-13.40,-1.03,-4.73,-3.00,—,—
+/- Index (NAV),0.42,-3.35,-3.52,-8.40,-20.72,-13.43,-5.81,-7.02,-6.74,—,—
