,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.54,2.57,-1.69,—,—,—,—,—,—,—,—
Total Return % (NAV),0.42,1.12,-1.35,—,—,—,—,—,—,—,1.06
+/- Category (NAV),0.61,1.58,1.57,—,—,—,—,—,—,—,—
+/- Index (NAV),1.28,-0.40,2.84,—,—,—,—,—,—,—,—
