,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.49,0.69,-2.06,—,—,—,—,—,—,—,—
Total Return % (NAV),1.27,3.55,-0.64,—,—,—,—,—,—,—,1.78
+/- Category (NAV),0.22,1.61,2.08,—,—,—,—,—,—,—,—
+/- Index (NAV),1.76,6.77,5.29,—,—,—,—,—,—,—,—
