,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.38,-0.69,-7.36,-4.35,-2.81,—,—,—,—,—,—
Total Return % (NAV),0.81,1.13,-6.54,-4.83,-2.23,—,—,—,—,—,-4.33
+/- Category (NAV),0.04,-0.35,0.56,1.95,2.64,—,—,—,—,—,—
+/- Index (NAV),0.81,-0.12,-0.34,-1.12,-2.72,—,—,—,—,—,—
