,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-3.07
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-2.04
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,2.73
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-3.73
Percentile Rank,—,—,—,—,—,—,—,—,—,—,15
# of Funds in Category,—,—,—,—,—,—,—,—,—,"2,015","2,325"
