,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.79,-1.16,-9.91,-12.49,9.46,-25.17,-1.89,-18.31,—,—,—
Total Return % (NAV),3.70,-2.09,-9.69,-12.61,11.91,-24.78,-2.03,-18.56,—,—,-10.14
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
