,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),1.25,0.32,8.51,8.19,5.54,—,—,—,—,—,—
Total Return % (NAV),1.30,0.25,8.88,8.53,5.66,—,—,—,—,—,10.13
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
