,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.02,-3.38,-12.40,-19.87,-16.47,-18.56,-7.98,-3.45,—,—,—
Total Return % (NAV),-0.86,0.20,-12.98,-18.87,-15.59,-18.46,-7.89,-3.30,—,—,2.85
+/- Category (NAV),-0.92,-1.20,-8.23,-14.72,-22.53,-13.84,-12.61,-7.14,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
