,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.78,1.67,-12.33,-17.58,-15.01,-16.98,-7.65,-3.05,—,—,—
Total Return % (NAV),-1.09,0.81,-11.71,-18.56,-14.35,-18.69,-7.44,-2.52,—,—,3.05
+/- Category (NAV),-0.88,1.15,-7.25,-13.21,-21.60,-12.80,-12.20,-6.64,—,—,—
+/- Index (NAV),-0.44,-0.52,-7.93,-18.58,-27.87,-21.32,-13.72,-9.13,—,—,—
