,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.11,0.60,-9.65,-13.93,-20.34,-22.98,-12.85,-3.40,—,—,—
Total Return % (NAV),-0.06,-0.32,-9.58,-15.52,-20.19,-24.43,-12.92,-2.98,—,—,3.10
+/- Category (NAV),0.15,0.02,-5.11,-10.16,-27.43,-18.53,-17.67,-7.10,—,—,—
+/- Index (NAV),0.59,-1.65,-5.79,-15.53,-33.70,-27.06,-19.20,-9.59,—,—,—
