,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.67,0.34,-9.45,-10.59,-13.26,-18.63,—,—,—,—,—
Total Return % (NAV),-0.23,-0.81,-8.90,-11.88,-12.33,-19.25,—,—,—,—,-12.55
+/- Category (NAV),-0.28,-0.63,-1.86,-3.92,-7.55,-5.51,—,—,—,—,—
+/- Index (NAV),-0.55,-0.17,-2.94,-7.41,-12.99,-8.85,—,—,—,—,—
