,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.00,0.03,0.22,0.57,1.23,1.81,1.49,1.60,—,—,—
Total Return % (NAV),0.01,0.04,0.22,0.57,1.22,1.84,1.50,1.62,—,—,2.01
+/- Category (NAV),0.01,-0.03,-0.82,-1.49,-1.89,-2.88,-0.29,-0.80,—,—,—
+/- Index (NAV),-0.29,-0.55,-2.10,-3.42,-4.39,-6.57,-1.37,-2.32,—,—,—
