,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),1.29,-4.19,18.02,29.45,33.76,37.03,-0.47,—,—,—,—
Total Return % (NAV),-0.13,-4.76,16.33,30.85,31.61,40.02,-0.84,—,—,—,-1.14
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
