,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.45,-2.03,-5.92,1.27,13.53,10.11,—,—,—,—,—
Total Return % (NAV),-0.80,-4.53,-3.75,3.84,15.41,9.54,—,—,—,—,3.14
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
