,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,-18.49,2.78
Fund (NAV),—,—,—,—,—,—,—,—,—,-18.48,3.28
+/ Category (NAV),—,—,—,—,—,—,—,—,—,-5.70,-3.97
+/- Index (Price),—,—,—,—,—,—,—,—,—,-9.05,-10.74
Percentile Rank,—,—,—,—,—,—,—,—,—,87,66
# of Funds in Category,—,—,—,—,—,—,—,—,129,129,132
