,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.60,-2.32,-3.80,-4.47,1.06,-5.94,—,—,—,—,—
Total Return % (NAV),-0.57,1.38,-4.77,-4.35,1.94,-4.90,—,—,—,—,-8.95
+/- Category (NAV),-0.62,-0.01,-0.01,-0.20,-5.00,-0.29,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
