,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.38,-1.65,-2.94,3.10,22.12,11.00,17.03,—,—,—,—
Total Return % (NAV),0.70,0.93,-0.08,6.27,24.52,13.84,17.70,—,—,—,17.32
+/- Category (NAV),-0.29,-0.61,1.10,2.72,5.01,10.66,7.86,—,—,—,—
+/- Index (NAV),0.49,4.12,5.36,6.20,9.38,11.54,6.56,—,—,—,—
