,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.92,0.47,-7.86,-7.06,-5.58,-12.36,—,—,—,—,—
Total Return % (NAV),0.23,-0.25,-6.90,-7.61,-4.54,-13.07,—,—,—,—,-7.96
+/- Category (NAV),0.17,-2.14,2.78,5.91,4.88,6.46,—,—,—,—,—
+/- Index (NAV),0.29,-1.15,3.60,8.26,10.51,6.74,—,—,—,—,—
