,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-4.00
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-3.39
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,1.39
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-4.66
Percentile Rank,—,—,—,—,—,—,—,—,—,—,41
# of Funds in Category,—,—,—,—,—,—,—,—,—,"2,015","2,325"
