,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.04,-1.82,-7.03,-6.11,-2.92,-7.47,7.67,1.17,—,—,—
Total Return % (NAV),0.45,-1.40,-6.48,-6.32,-1.77,-8.05,8.23,1.49,—,—,0.72
+/- Category (NAV),0.40,-1.22,0.56,1.64,3.01,5.68,9.28,2.22,—,—,—
+/- Index (NAV),0.13,-0.76,-0.52,-1.85,-2.43,2.34,3.80,-1.12,—,—,—
