,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.54,-3.72,-11.92,-3.45,12.06,-1.68,13.03,—,—,—,—
Total Return % (NAV),-4.52,-2.12,-12.89,-3.47,13.22,-3.20,12.46,—,—,—,13.88
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
