,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.69,-1.32,-7.75,-5.96,-4.62,-5.51,8.60,1.47,—,—,—
Total Return % (NAV),0.11,1.47,-7.11,-6.34,-3.92,-5.71,8.61,1.59,—,—,2.31
+/- Category (NAV),-0.66,-0.01,-0.01,0.44,0.95,7.17,9.65,2.56,—,—,—
+/- Index (NAV),0.11,0.22,-0.91,-2.63,-4.42,4.07,4.24,-0.83,—,—,—
