,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.26,-2.73,-1.63,-3.45,—,—,—,—,—,—,—
Total Return % (NAV),0.05,0.49,0.09,-3.87,—,—,—,—,—,—,-1.12
+/- Category (NAV),-0.00,-0.91,4.85,0.27,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
