,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.51,4.26,-8.12,-9.79,-4.26,-15.06,—,—,—,—,—
Total Return % (NAV),0.47,2.87,-7.52,-11.38,-3.78,-16.70,—,—,—,—,0.92
+/- Category (NAV),0.42,3.05,-0.49,-3.42,0.99,-2.96,—,—,—,—,—
+/- Index (NAV),0.16,3.51,-1.56,-6.91,-4.45,-6.30,—,—,—,—,—
